age,marital.status,race,sex,income
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,>50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
0-100,Married,Colored,Male,<=50K
